account_id,amount,timestamp,category,is_fraud,amount_log,tx_count
1453,62.14,2024-01-01 13:52:00,shopping,0,4.145354483129846,4
1143,44.35,2024-01-01 13:53:00,travel,0,3.814410176561146,6
1854,100.01,2024-01-01 13:54:00,utility,0,4.615219521841093,4
1776,152.98,2024-01-01 13:55:00,food,0,5.0368227238499035,2
1808,63.2,2024-01-01 13:56:00,utility,0,4.162003210695915,5
1198,129.54,2024-01-01 13:57:00,transfer,0,4.871679693207072,4
1014,21.64,2024-01-01 13:58:00,food,0,3.119718253334982,3
1910,39.45,2024-01-01 13:59:00,utility,0,3.700066643504501,3
1288,29.86,2024-01-01 14:00:00,shopping,0,3.4294608469350147,6
1656,133.71,2024-01-01 14:01:00,food,0,4.903124319710477,3
1909,85.03,2024-01-01 14:02:00,travel,0,4.454696072633257,5
1036,18.74,2024-01-01 14:03:00,utility,0,2.9826470340053355,4
1005,23.45,2024-01-01 14:04:00,transfer,0,3.196630215920881,5
1005,157.69,2024-01-01 14:05:00,travel,0,5.066952613574751,5
1156,13.79,2024-01-01 14:06:00,food,0,2.6939512767227085,4
1051,25.48,2024-01-01 14:07:00,travel,0,3.2763897310688073,5
1819,22.82,2024-01-01 14:08:00,transfer,0,3.170525563927154,4
1605,1.35,2024-01-01 14:09:00,shopping,0,0.8544153281560676,2
1980,44.63,2024-01-01 14:10:00,shopping,0,3.8205653949393112,5
1801,26.92,2024-01-01 14:11:00,food,0,3.329343277894172,6
1963,6.6,2024-01-01 14:12:00,utility,0,2.028148247292285,6
1238,0.88,2024-01-01 14:13:00,shopping,0,0.6312717768418578,4
1287,27.57,2024-01-01 14:14:00,shopping,0,3.3523572162426816,4
1849,85.9,2024-01-01 14:15:00,transfer,0,4.464758032271346,4
1244,77.17,2024-01-01 14:16:00,shopping,1,4.358885942232239,7
1057,13.59,2024-01-01 14:17:00,transfer,0,2.6803363625346943,4
1669,18.05,2024-01-01 14:18:00,shopping,0,2.94706710157271,2
1800,33.23,2024-01-01 14:19:00,travel,0,3.533102452542094,6
1968,4.78,2024-01-01 14:20:00,transfer,0,1.7544036826842861,5
1927,51.04,2024-01-01 14:21:00,utility,0,3.9520126536443043,5
1120,14.89,2024-01-01 14:22:00,utility,0,2.7656899805486246,3
1772,106.47,2024-01-01 14:23:00,travel,1,4.677211738853062,8
1846,52.21,2024-01-01 14:24:00,utility,0,3.9742463486082777,6
1698,18.69,2024-01-01 14:25:00,shopping,0,2.9801108926510342,2
1819,82.86,2024-01-01 14:26:00,food,1,4.429148741742616,4
1837,114.33,2024-01-01 14:27:00,travel,0,4.747797584237848,5
1446,39.22,2024-01-01 14:28:00,transfer,0,3.6943643843445058,4
1040,16.06,2024-01-01 14:29:00,shopping,0,2.836736542063533,6
1456,166.01,2024-01-01 14:30:00,utility,0,5.118053690863526,5
1201,101.11,2024-01-01 14:31:00,food,0,4.6260506635674465,5
1113,121.98,2024-01-01 14:32:00,travel,0,4.812021740525323,4
1124,55.87,2024-01-01 14:33:00,transfer,0,4.040767961318708,2
1697,52.23,2024-01-01 14:34:00,shopping,0,3.974622147184666,2
1504,59.53,2024-01-01 14:35:00,transfer,0,4.103139109903596,6
1539,9.01,2024-01-01 14:36:00,transfer,0,2.303584593327129,4
1745,46.87,2024-01-01 14:37:00,travel,0,3.8684890034044175,4
1548,9.53,2024-01-01 14:38:00,transfer,0,2.354228326145884,2
1630,14.88,2024-01-01 14:39:00,utility,0,2.7650604558189897,3
1086,19.77,2024-01-01 14:40:00,food,0,3.033509637888021,6
1851,72.35,2024-01-01 14:41:00,food,0,4.295242504588991,6
1448,35.97,2024-01-01 14:42:00,food,0,3.6101067729485403,6
1155,35.92,2024-01-01 14:43:00,utility,1,3.6087534096346516,5
1813,53.84,2024-01-01 14:44:00,food,0,4.004419854694114,2
1734,35.68,2024-01-01 14:45:00,travel,0,3.602231647388264,7
1053,63.02,2024-01-01 14:46:00,shopping,0,4.159195534541717,2
1193,3.85,2024-01-01 14:47:00,food,0,1.5789787049493917,4
1015,25.45,2024-01-01 14:48:00,travel,0,3.2752561583043085,2
1270,37.3,2024-01-01 14:49:00,utility,1,3.6454498961866,7
1099,5.83,2024-01-01 14:50:00,transfer,0,1.9213246735826988,6
1709,30.73,2024-01-01 14:51:00,shopping,0,3.4572626055951043,5
1522,31.34,2024-01-01 14:52:00,utility,0,3.4763048541489607,5
1980,61.46,2024-01-01 14:53:00,shopping,0,4.134526351854933,5
1749,19.69,2024-01-01 14:54:00,shopping,1,3.029650491757452,5
1611,54.87,2024-01-01 14:55:00,shopping,1,4.023027563471057,2
1509,68.36,2024-01-01 14:56:00,transfer,0,4.239310332472287,1
1054,58.98,2024-01-01 14:57:00,food,0,4.094011173320863,2
1070,16.01,2024-01-01 14:58:00,shopping,0,2.8338014064077703,2
1616,65.3,2024-01-01 14:59:00,food,0,4.194189897191817,7
1004,60.07,2024-01-01 15:00:00,transfer,1,4.112020747235043,9
1042,19.5,2024-01-01 15:01:00,utility,0,3.0204248861443626,1
1219,13.31,2024-01-01 15:02:00,food,0,2.6609585935683597,3
1884,18.71,2024-01-01 15:03:00,utility,0,2.9811261211646287,3
1458,8.66,2024-01-01 15:04:00,shopping,0,2.2679936482244267,5
1709,41.04,2024-01-01 15:05:00,food,0,3.7386215460087504,5
1411,37.09,2024-01-01 15:06:00,transfer,0,3.6399517804905126,5
1173,29.73,2024-01-01 15:07:00,travel,0,3.425239376142393,2
1371,17.53,2024-01-01 15:08:00,food,0,2.9193910402972683,5
1091,5.44,2024-01-01 15:09:00,utility,0,1.8625285401162623,3
1770,114.43,2024-01-01 15:10:00,travel,0,4.748664285626821,7
1183,42.69,2024-01-01 15:11:00,utility,0,3.7771192429633444,3
1376,75.92,2024-01-01 15:12:00,food,0,4.342765920720579,3
1980,89.43,2024-01-01 15:13:00,transfer,0,4.504576070752389,5
1591,76.4,2024-01-01 15:14:00,shopping,0,4.3489867805956814,2
1458,27.8,2024-01-01 15:15:00,shopping,0,3.3603753871419,5
1543,49.94,2024-01-01 15:16:00,transfer,0,3.930648469551311,2
1784,2.28,2024-01-01 15:17:00,shopping,0,1.1878434223960523,3
1254,85.24,2024-01-01 15:18:00,food,0,4.457134107160687,4
1636,118.97,2024-01-01 15:19:00,shopping,0,4.787241711526836,4
1872,136.88,2024-01-01 15:20:00,utility,0,4.926383741648665,3
1572,13.9,2024-01-01 15:21:00,travel,0,2.7013612129514133,5
1446,12.46,2024-01-01 15:22:00,food,0,2.599722324216582,4
1145,34.22,2024-01-01 15:23:00,food,0,3.56161410306806,1
1248,51.18,2024-01-01 15:24:00,transfer,0,3.9546992797085823,5
1946,45.99,2024-01-01 15:25:00,food,0,3.849934813114724,3
1541,99.93,2024-01-01 15:26:00,shopping,1,4.614427207250769,2
1301,37.79,2024-01-01 15:27:00,transfer,0,3.6581624814518756,10
1418,36.36,2024-01-01 15:28:00,travel,0,3.620600613360642,6
1578,38.81,2024-01-01 15:29:00,travel,0,3.684118137012226,3
1537,28.35,2024-01-01 15:30:00,utility,0,3.3792925462741055,3
1699,27.48,2024-01-01 15:31:00,utility,0,3.349202086543775,9
1257,19.33,2024-01-01 15:32:00,food,0,3.012097627640255,5
1649,7.59,2024-01-01 15:33:00,shopping,0,2.150598735996164,5
1442,15.34,2024-01-01 15:34:00,food,0,2.7936160894318567,5
1940,7.53,2024-01-01 15:35:00,travel,0,2.143589361503588,5
1157,33.44,2024-01-01 15:36:00,travel,0,3.53921867955953,5
1148,182.88,2024-01-01 15:37:00,transfer,0,5.214283370938027,5
1461,44.08,2024-01-01 15:38:00,transfer,0,3.8084386891715756,7
1508,39.35,2024-01-01 15:39:00,utility,0,3.6975913947159578,7
1690,40.94,2024-01-01 15:40:00,utility,0,3.7362400254737738,4
1404,12.42,2024-01-01 15:41:00,food,0,2.5967461315435356,4
1913,33.25,2024-01-01 15:42:00,food,0,3.5336865647082343,5
1474,11.44,2024-01-01 15:43:00,utility,0,2.5209170873110334,5
1129,54.72,2024-01-01 15:44:00,shopping,0,4.020339148911605,5
1119,92.54,2024-01-01 15:45:00,shopping,0,4.53838915229774,4
1973,12.38,2024-01-01 15:46:00,utility,0,2.5937610547000824,3
1134,136.55,2024-01-01 15:47:00,travel,0,4.923987487370583,7
1947,111.02,2024-01-01 15:48:00,utility,0,4.718677426781686,5
1278,0.09,2024-01-01 15:49:00,utility,0,0.08617769624105241,3
1093,22.42,2024-01-01 15:50:00,travel,0,3.1535903581695712,3
1304,10.73,2024-01-01 15:51:00,utility,0,2.462149662665384,3
1614,8.51,2024-01-01 15:52:00,food,0,2.252343876557299,5
1427,88.12,2024-01-01 15:53:00,travel,0,4.489983776178974,2
1785,62.86,2024-01-01 15:54:00,utility,0,4.156693187286636,2
1610,33.12,2024-01-01 15:55:00,transfer,0,3.5298837226234783,7
1400,81.52,2024-01-01 15:56:00,food,0,4.413040688203051,3
1634,72.48,2024-01-01 15:57:00,utility,0,4.297013260346925,8
1971,4.75,2024-01-01 15:58:00,shopping,0,1.749199854809259,3
1411,4.17,2024-01-01 15:59:00,utility,0,1.6428726885203377,5
1153,71.05,2024-01-01 16:00:00,utility,0,4.277360322445531,9
1408,5.1,2024-01-01 16:01:00,food,0,1.8082887711792655,5
1840,94.37,2024-01-01 16:02:00,utility,0,4.557764063590821,5
1217,51.77,2024-01-01 16:03:00,travel,0,3.9659428474175766,1
1949,63.92,2024-01-01 16:04:00,food,0,4.17315574264639,5
1588,26.66,2024-01-01 16:05:00,shopping,0,3.319987326236612,5
1601,15.59,2024-01-01 16:06:00,food,0,2.808800104202353,4
1317,20.4,2024-01-01 16:07:00,utility,0,3.0633909220278057,5
1920,6.3,2024-01-01 16:08:00,shopping,0,1.9878743481543455,5
1036,21.33,2024-01-01 16:09:00,shopping,0,3.1059310658520665,4
1298,58.67,2024-01-01 16:10:00,food,0,4.088829381533991,3
1418,103.33,2024-01-01 16:11:00,utility,0,4.647558952479878,6
1477,3.18,2024-01-01 16:12:00,food,0,1.430311246536665,5
1474,98.76,2024-01-01 16:13:00,travel,0,4.602767301371781,5
1147,152.55,2024-01-01 16:14:00,travel,0,5.034026246886832,4
1225,131.49,2024-01-01 16:15:00,utility,0,4.886507170880032,4
1095,39.53,2024-01-01 16:16:00,shopping,0,3.7020424406402173,6
1572,98.44,2024-01-01 16:17:00,transfer,0,4.599554447202456,5
1350,71.74,2024-01-01 16:18:00,transfer,0,4.286891439558843,3
1565,38.0,2024-01-01 16:19:00,utility,0,3.6635616461296463,5
1589,41.69,2024-01-01 16:20:00,food,0,3.7539647007698704,4
1702,8.84,2024-01-01 16:21:00,utility,0,2.286455711064162,2
1547,86.57,2024-01-01 16:22:00,travel,0,4.472438473534133,2
1647,3.98,2024-01-01 16:23:00,transfer,0,1.6054298910365616,3
1587,57.57,2024-01-01 16:24:00,transfer,0,4.070222620101691,4
1652,193.63,2024-01-01 16:25:00,food,0,5.271100320254484,8
1616,71.31,2024-01-01 16:26:00,food,0,4.28096243218686,7
1316,40.4,2024-01-01 16:27:00,utility,0,3.7232808808312687,3
1246,23.8,2024-01-01 16:28:00,food,0,3.2108436531709366,5
1787,94.39,2024-01-01 16:29:00,transfer,0,4.557973751157117,6
1342,4.73,2024-01-01 16:30:00,shopping,0,1.7457155307266483,9
1549,33.8,2024-01-01 16:31:00,shopping,0,3.5496173867804286,2
1196,74.55,2024-01-01 16:32:00,transfer,1,4.3247946887187485,4
1431,20.45,2024-01-01 16:33:00,travel,0,3.065724645374026,7
1529,24.69,2024-01-01 16:34:00,shopping,0,3.2461018111217923,5
1626,4.63,2024-01-01 16:35:00,transfer,0,1.728109442151599,6
1526,8.09,2024-01-01 16:36:00,food,0,2.2071749081893874,5
1360,1.48,2024-01-01 16:37:00,food,0,0.9082585601768908,4
1961,21.4,2024-01-01 16:38:00,food,0,3.109060958860994,8
1512,36.78,2024-01-01 16:39:00,travel,0,3.6317798620733637,4
1808,19.89,2024-01-01 16:40:00,food,0,3.0392705755684744,5
1736,17.42,2024-01-01 16:41:00,food,0,2.913437030827161,7
1558,57.78,2024-01-01 16:42:00,transfer,0,4.073801660990771,1
1886,138.34,2024-01-01 16:43:00,shopping,0,4.936916989601973,3
1128,37.65,2024-01-01 16:44:00,travel,0,3.654546775033431,6
1921,39.39,2024-01-01 16:45:00,shopping,0,3.6985822295753215,6
1850,16.65,2024-01-01 16:46:00,transfer,0,2.8707357833793057,6
1503,23.37,2024-01-01 16:47:00,shopping,0,3.193352867637115,3
1733,20.6,2024-01-01 16:48:00,shopping,0,3.0726933146901194,5
1520,153.23,2024-01-01 16:49:00,transfer,0,5.0384449947355225,6
1268,62.11,2024-01-01 16:50:00,food,0,4.144879235596148,5
1799,76.75,2024-01-01 16:51:00,shopping,0,4.353498551059343,4
1245,10.73,2024-01-01 16:52:00,utility,0,2.462149662665384,7
1314,86.46,2024-01-01 16:53:00,shopping,0,4.471181545984774,4
1519,29.09,2024-01-01 16:54:00,transfer,0,3.4041928906419536,3
1837,7.45,2024-01-01 16:55:00,transfer,0,2.134166441369082,5
1383,51.27,2024-01-01 16:56:00,travel,0,3.9564225927248304,6
1494,7.98,2024-01-01 16:57:00,transfer,0,2.194999882314108,4
1041,30.2,2024-01-01 16:58:00,travel,0,3.4404180948154366,4
1115,6.6,2024-01-01 16:59:00,travel,0,2.028148247292285,6
1055,39.41,2024-01-01 17:00:00,transfer,0,3.6990772790903823,6
1072,11.3,2024-01-01 17:01:00,food,0,2.509599262378372,4
1868,12.05,2024-01-01 17:02:00,travel,0,2.5687881337687024,1
1841,8.11,2024-01-01 17:03:00,utility,1,2.209372711271867,5
1821,2.11,2024-01-01 17:04:00,shopping,0,1.1346227261911428,4
1055,6.7,2024-01-01 17:05:00,transfer,0,2.0412203288596382,6
1077,74.52,2024-01-01 17:06:00,travel,0,4.324397521837245,3
1280,23.6,2024-01-01 17:07:00,shopping,0,3.202746442938317,7
1565,89.43,2024-01-01 17:08:00,food,0,4.504576070752389,5
1334,133.51,2024-01-01 17:09:00,travel,0,4.90163854572049,4
1487,144.73,2024-01-01 17:10:00,food,0,4.981755594545605,1
1172,3.65,2024-01-01 17:11:00,utility,1,1.536867219599265,6
1730,39.17,2024-01-01 17:12:00,travel,0,3.693120448371191,5
1313,5.35,2024-01-01 17:13:00,utility,0,1.8484548129046001,4
1066,106.24,2024-01-01 17:14:00,travel,0,4.675069313367758,5
1742,75.92,2024-01-01 17:15:00,shopping,0,4.342765920720579,3
1902,22.44,2024-01-01 17:16:00,transfer,0,3.154443964708812,7
1014,24.58,2024-01-01 17:17:00,transfer,0,3.2418107961506966,3
1436,40.6,2024-01-01 17:18:00,food,0,3.728100167267218,4
1827,58.6,2024-01-01 17:19:00,utility,0,4.087655574071304,4
1706,92.98,2024-01-01 17:20:00,transfer,0,4.54308199367467,3
1856,5.79,2024-01-01 17:21:00,utility,0,1.9154509415706047,4
1415,41.18,2024-01-01 17:22:00,food,0,3.7419461750506287,5
1372,23.96,2024-01-01 17:23:00,utility,0,3.217274543501227,4
1709,15.98,2024-01-01 17:24:00,utility,0,2.8320361808832013,5
1153,61.51,2024-01-01 17:25:00,utility,1,4.135326543943721,9
1239,25.7,2024-01-01 17:26:00,shopping,1,3.2846635654062037,4
1600,70.65,2024-01-01 17:27:00,shopping,0,4.271793154274181,3
1668,87.61,2024-01-01 17:28:00,utility,0,4.484244718059211,4
1119,23.67,2024-01-01 17:29:00,shopping,0,3.2055879305412653,4
1508,0.85,2024-01-01 17:30:00,utility,0,0.6151856390902335,7
1364,176.28,2024-01-01 17:31:00,utility,0,5.177730403558919,5
1501,61.13,2024-01-01 17:32:00,travel,0,4.129228964075603,2
1958,113.54,2024-01-01 17:33:00,utility,1,4.7409241069657115,6
1076,4.74,2024-01-01 17:34:00,utility,0,1.747459210331475,3
1995,6.97,2024-01-01 17:35:00,shopping,0,2.075684492802124,3
1449,3.08,2024-01-01 17:36:00,utility,0,1.4060969884160703,8
1772,12.29,2024-01-01 17:37:00,food,0,2.587011872725154,8
1424,0.44,2024-01-01 17:38:00,travel,0,0.36464311358790924,4
1310,104.87,2024-01-01 17:39:00,utility,0,4.662211926355289,5
1770,18.89,2024-01-01 17:40:00,transfer,0,2.9902170928658807,7
1687,79.91,2024-01-01 17:41:00,utility,0,4.393337425819748,2
1144,89.33,2024-01-01 17:42:00,utility,0,4.503469631161752,2
1705,88.61,2024-01-01 17:43:00,travel,0,4.495466920896128,4
1753,33.15,2024-01-01 17:44:00,utility,0,3.530762586016799,5
1387,176.03,2024-01-01 17:45:00,travel,0,5.176319209737187,2
1925,110.8,2024-01-01 17:46:00,food,0,4.716711560720999,3
1640,159.7,2024-01-01 17:47:00,travel,0,5.0795392727434665,1
1333,44.27,2024-01-01 17:48:00,utility,0,3.8126445614478675,5
1010,102.17,2024-01-01 17:49:00,transfer,0,4.6363781131122845,2
1674,30.68,2024-01-01 17:50:00,shopping,0,3.455685566946225,3
1209,66.18,2024-01-01 17:51:00,transfer,0,4.207375584184147,3
1756,60.13,2024-01-01 17:52:00,utility,0,4.113002744040634,1
1525,3.71,2024-01-01 17:53:00,shopping,0,1.5496879080283263,5
1466,11.25,2024-01-01 17:54:00,transfer,0,2.505525936990736,2
1163,77.46,2024-01-01 17:55:00,shopping,0,4.362588940781406,3
1711,1.32,2024-01-01 17:56:00,shopping,0,0.8415671856782188,3
1165,73.24,2024-01-01 17:57:00,utility,0,4.307303088477945,8
1417,44.11,2024-01-01 17:58:00,utility,0,3.8091039514203047,4
1836,235.2,2024-01-01 17:59:00,shopping,0,5.464678903763262,5
1920,1.72,2024-01-01 18:00:00,shopping,0,1.000631880307906,5
1989,36.18,2024-01-01 18:01:00,transfer,0,3.6157709822932977,4
1958,158.86,2024-01-01 18:02:00,food,0,5.074298432197873,6
1555,0.44,2024-01-01 18:03:00,food,0,0.36464311358790924,6
1200,53.24,2024-01-01 18:04:00,shopping,0,3.99341864363214,2
1839,21.62,2024-01-01 18:05:00,food,0,3.1188344706879745,7
1801,14.53,2024-01-01 18:06:00,travel,0,2.7427736371605955,6
1990,67.8,2024-01-01 18:07:00,shopping,0,4.231203744939298,3
1650,31.3,2024-01-01 18:08:00,shopping,0,3.475067230228611,4
1141,42.55,2024-01-01 18:09:00,travel,0,3.7739097032985116,2
1502,0.01,2024-01-01 18:10:00,travel,0,0.009950330853168092,3
1448,39.12,2024-01-01 18:11:00,utility,0,3.691874963093735,6
1842,3.99,2024-01-01 18:12:00,transfer,0,1.6074359097634274,2
1392,32.89,2024-01-01 18:13:00,utility,0,3.52311998561896,8
1328,4.48,2024-01-01 18:14:00,shopping,0,1.7011051009599243,5
1080,55.03,2024-01-01 18:15:00,food,0,4.025887261577193,3
1835,9.46,2024-01-01 18:16:00,travel,0,2.347558458636777,4
1755,1.36,2024-01-01 18:17:00,shopping,0,0.8586616190375188,2
1041,85.3,2024-01-01 18:18:00,travel,0,4.457829598089382,4
1433,12.22,2024-01-01 18:19:00,utility,0,2.5817308344235403,8
1479,0.41,2024-01-01 18:20:00,travel,0,0.34358970439007686,4
1469,59.79,2024-01-01 18:21:00,transfer,0,4.107425301760631,6
1918,37.3,2024-01-01 18:22:00,travel,0,3.6454498961866,5
1150,47.24,2024-01-01 18:23:00,shopping,0,3.87618855241893,2
1306,102.68,2024-01-01 18:24:00,utility,0,4.641309232603964,2
1180,10.12,2024-01-01 18:25:00,travel,0,2.4087452888224363,3
1244,14.16,2024-01-01 18:26:00,utility,0,2.7186603802142257,7
1907,68.74,2024-01-01 18:27:00,shopping,0,4.2447740412475055,4
1940,22.65,2024-01-01 18:28:00,utility,0,3.1633631149379418,5
1044,14.71,2024-01-01 18:29:00,shopping,1,2.75429745226753,5
1632,83.76,2024-01-01 18:30:00,transfer,0,4.4398237334000985,6
1232,21.61,2024-01-01 18:31:00,utility,0,3.1183922862898785,4
1192,20.83,2024-01-01 18:32:00,food,0,3.0832851705618523,5
1292,146.34,2024-01-01 18:33:00,shopping,0,4.9927428412546675,1
1194,0.84,2024-01-01 18:34:00,transfer,0,0.6097655716208942,4
1490,150.2,2024-01-01 18:35:00,travel,0,5.018603463745433,4
1995,20.17,2024-01-01 18:36:00,shopping,1,3.0525850851467737,3
1586,163.58,2024-01-01 18:37:00,utility,0,5.1033967741775665,1
1723,6.93,2024-01-01 18:38:00,travel,0,2.0706530356467567,5
1493,42.9,2024-01-01 18:39:00,shopping,0,3.7819143200811256,5
1013,67.1,2024-01-01 18:40:00,shopping,0,4.220977213155467,2
1084,69.6,2024-01-01 18:41:00,food,0,4.257030144499196,6
1268,4.8,2024-01-01 18:42:00,food,0,1.7578579175523736,5
1243,4.54,2024-01-01 18:43:00,shopping,0,1.7119945007591924,6
1840,48.35,2024-01-01 18:44:00,food,0,3.8989377658794906,5
1843,4.79,2024-01-01 18:45:00,transfer,0,1.7561322915849038,3
1854,80.55,2024-01-01 18:46:00,shopping,1,4.401216329067023,4
1637,93.93,2024-01-01 18:47:00,utility,0,4.5531397778937075,6
1556,7.65,2024-01-01 18:48:00,travel,0,2.157559320943788,2
1649,73.29,2024-01-01 18:49:00,travel,0,4.307976353163715,5
1406,2.49,2024-01-01 18:50:00,shopping,0,1.2499017362143359,3
1670,156.98,2024-01-01 18:51:00,utility,0,5.062468442736273,4
1794,36.87,2024-01-01 18:52:00,travel,0,3.634159241913703,6
1762,65.85,2024-01-01 18:53:00,travel,0,4.202451303547952,4
1613,65.16,2024-01-01 18:54:00,food,0,4.1920760507154355,4
1058,53.56,2024-01-01 18:55:00,shopping,0,3.9993010135352067,3
1724,44.59,2024-01-01 18:56:00,utility,0,3.8196883942253503,2
1366,1.43,2024-01-01 18:57:00,shopping,0,0.887891257352457,5
1743,100.49,2024-01-01 18:58:00,travel,0,4.619960271460727,6
1539,46.13,2024-01-01 18:59:00,travel,0,3.8529097409356394,4
1881,14.32,2024-01-01 19:00:00,travel,0,2.729159164312445,4
1338,21.14,2024-01-01 19:01:00,travel,0,3.0973859272804907,7
1931,22.46,2024-01-01 19:02:00,travel,0,3.1552968432253294,8
1844,3.34,2024-01-01 19:03:00,transfer,0,1.4678743481123135,2
1331,10.44,2024-01-01 19:04:00,travel,0,2.437115985951652,2
1482,1.01,2024-01-01 19:05:00,travel,0,0.6981347220709843,5
1531,44.75,2024-01-01 19:06:00,utility,0,3.82319179172153,9
1768,26.84,2024-01-01 19:07:00,transfer,0,3.326473835466219,3
1689,159.84,2024-01-01 19:08:00,shopping,1,5.080410082029073,2
1852,13.56,2024-01-01 19:09:00,utility,0,2.67827804276854,4
1369,42.88,2024-01-01 19:10:00,food,0,3.7814586354070294,6
1504,3.45,2024-01-01 19:11:00,shopping,0,1.4929040961781488,6
1430,18.01,2024-01-01 19:12:00,food,0,2.944965156500338,1
1909,47.34,2024-01-01 19:13:00,food,0,3.878259375275337,5
1304,151.51,2024-01-01 19:14:00,shopping,1,5.027230167668092,3
1587,163.44,2024-01-01 19:15:00,travel,0,5.102545762029678,4
1120,2.49,2024-01-01 19:16:00,food,0,1.2499017362143359,3
1850,48.6,2024-01-01 19:17:00,food,0,3.903990833730882,6
1384,12.64,2024-01-01 19:18:00,utility,0,2.613006652415316,4
1340,104.56,2024-01-01 19:19:00,shopping,0,4.659279511635123,3
1582,66.93,2024-01-01 19:20:00,travel,0,4.218477763203211,4
1498,11.76,2024-01-01 19:21:00,transfer,0,2.546315277916644,2
1847,24.61,2024-01-01 19:22:00,travel,0,3.242982900211434,6
1531,0.39,2024-01-01 19:23:00,transfer,0,0.32930374714260047,9
1516,25.99,2024-01-01 19:24:00,travel,0,3.2954664270299134,4
1104,39.49,2024-01-01 19:25:00,food,0,3.7010550300440697,4
1021,32.29,2024-01-01 19:26:00,food,0,3.5052570515869337,3
1398,64.98,2024-01-01 19:27:00,travel,1,4.1893516658004355,2
1998,7.38,2024-01-01 19:28:00,food,0,2.1258479144939915,5
1917,87.98,2024-01-01 19:29:00,food,0,4.488411625377895,6
1628,23.64,2024-01-01 19:30:00,travel,0,3.204371138665319,5
1630,24.63,2024-01-01 19:31:00,transfer,0,3.24376354037598,3
1391,17.62,2024-01-01 19:32:00,travel,0,2.924236271848921,3
1177,75.45,2024-01-01 19:33:00,travel,0,4.336636932375072,5
1008,25.72,2024-01-01 19:34:00,transfer,0,3.285412348668445,3
1338,18.53,2024-01-01 19:35:00,travel,0,2.9719517448885875,7
1316,50.26,2024-01-01 19:36:00,transfer,0,3.936910720935925,3
1191,50.77,2024-01-01 19:37:00,utility,0,3.94681083091381,3
1259,19.91,2024-01-01 19:38:00,transfer,0,3.0402275134405423,2
1024,96.14,2024-01-01 19:39:00,shopping,0,4.576153236917599,3
1607,24.02,2024-01-01 19:40:00,shopping,0,3.219675505038765,3
1927,64.91,2024-01-01 19:41:00,travel,0,4.188290175064629,5
1690,17.47,2024-01-01 19:42:00,shopping,0,2.9161477942111484,4
1448,76.07,2024-01-01 19:43:00,utility,0,4.344714099789901,6
1420,73.98,2024-01-01 19:44:00,transfer,0,4.317221411307766,3
1307,63.11,2024-01-01 19:45:00,food,0,4.160600357999166,4
1142,79.92,2024-01-01 19:46:00,food,0,4.393461012299545,2
1598,42.82,2024-01-01 19:47:00,food,0,3.7800903341673204,3
1566,10.21,2024-01-01 19:48:00,utility,0,2.4168062370840686,3
1007,35.62,2024-01-01 19:49:00,food,0,3.6005945392463645,6
1415,11.84,2024-01-01 19:50:00,transfer,0,2.552565298261815,5
1278,47.95,2024-01-01 19:51:00,travel,0,3.8907993689765195,3
1170,5.92,2024-01-01 19:52:00,travel,0,1.9344157696295783,3
1703,42.16,2024-01-01 19:53:00,transfer,0,3.764914140389934,1
1525,7.87,2024-01-01 19:54:00,utility,0,2.1826747963214883,5
1633,44.38,2024-01-01 19:55:00,shopping,0,3.8150714793516958,4
1713,204.89,2024-01-01 19:56:00,transfer,0,5.327342045588653,2
1981,57.39,2024-01-01 19:57:00,utility,0,4.067144642295446,3
1802,18.35,2024-01-01 19:58:00,utility,0,2.962692419475791,7
1620,13.62,2024-01-01 19:59:00,travel,0,2.6823904543216326,4
1879,27.04,2024-01-01 20:00:00,transfer,0,3.3336320621663895,4
1477,35.76,2024-01-01 20:01:00,utility,0,3.6044102974874863,5
1984,46.5,2024-01-01 20:02:00,transfer,0,3.8607297110405954,8
1761,14.55,2024-01-01 20:03:00,transfer,0,2.744060638625243,3
1650,50.17,2024-01-01 20:04:00,shopping,0,3.9351534228170006,4
1903,9.15,2024-01-01 20:05:00,travel,0,2.3174737054877963,3
1515,129.98,2024-01-01 20:06:00,transfer,0,4.875044639789907,6
1720,65.55,2024-01-01 20:07:00,transfer,1,4.197953544841121,1
1284,32.4,2024-01-01 20:08:00,food,0,3.5085558999826545,6
1963,57.27,2024-01-01 20:09:00,utility,0,4.065087381154983,6
1623,8.48,2024-01-01 20:10:00,utility,0,2.2491843162669305,3
1782,97.78,2024-01-01 20:11:00,utility,0,4.592895155112479,6
1460,115.73,2024-01-01 20:12:00,transfer,0,4.759863575664572,5
1866,10.79,2024-01-01 20:13:00,travel,0,2.4672517145492794,4
1074,1.92,2024-01-01 20:14:00,transfer,0,1.0715836162801904,3
1114,21.9,2024-01-01 20:15:00,utility,0,3.131136910560194,4
1507,55.35,2024-01-01 20:16:00,food,0,4.031582240485785,3
1732,179.11,2024-01-01 20:17:00,shopping,0,5.193567775348966,2
1809,20.36,2024-01-01 20:18:00,food,0,3.061520014091994,3
1440,19.94,2024-01-01 20:19:00,transfer,0,3.041661205442391,3
1649,6.36,2024-01-01 20:20:00,utility,0,1.9960599327407849,5
1553,100.93,2024-01-01 20:21:00,transfer,1,4.624286303180321,6
1961,155.81,2024-01-01 20:22:00,utility,1,5.05503488139294,8
1654,3.61,2024-01-01 20:23:00,travel,0,1.528227857008557,4
